ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id
Emerald Darner,0x8660013,Speed,0x80425F1,0.098,1.5,60,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Emerald Swallowtail,0x83353B9,Drain Intelligence,0x804C7FB,0.67,2.75,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDrainIntelligence_CACO,0x804C7FB,0x804C7FB
Emerald Swallowtail,0x83353B9,Fortify One-handed,0x3EB19,0.325,2.24,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19
Emerald Swallowtail,0x83353B9,Resist Disease,0x806AE45,0.015,100,1166,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Emerald Swallowtail,0x83353B9,Fortify Alteration,0x3EB24,0.172,2.08,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Emperor Dartwing,0x8660011,Fortify Restoration,0x3EB28,0.235,4.03,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28
Emperor Dartwing,0x8660011,Fortify Illusion,0x3EB27,0.172,4.57,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Emperor Dartwing,0x8660011,Fortify Unarmed,0x804C7FE,1.43,0.53,60,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifyUnarmed_CACO,0x804C7FE,0x804C7FE
Emperor Dartwing,0x8660011,Damage Undead,0x10DE5F,8.3,5.56,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Emperor Moth,0x83302A8,Magicka Fortification,0x3EAF8,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Emperor Moth,0x83302A8,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Emperor Moth,0x83302A8,Fire Aversion,0x73F2D,0.32,4.01,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Emperor Moth,0x83302A8,Magicka,0x3EB17,4.7,7.4,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Emperor Parasol Moss,0x401FF75,Health Regeneration,0x3EB06,0.0252,9.68,180,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Emperor Parasol Moss,0x401FF75,Fortify Two-handed,0x3EB1A,0.325,3.08,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
Emperor Parasol Moss,0x401FF75,Damage Health,0x3EB42,7.9,6.95,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Emperor Parasol Moss,0x401FF75,Fortify Heavy Armor,0x3EB1E,0.51,1.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Falkreath Minnow,0x83302AA,Fortify Light Armor,0x3EB1F,0.51,1.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Falkreath Minnow,0x83302AA,Poison Aversion,0x90042,0.39,1.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042
Falkreath Minnow,0x83302AA,Fortify Lockpicking,0x3EB21,0.58,1.4,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Falkreath Minnow,0x83302AA,Resist Paralysis,0x806AE49,19,0,166,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Falmer Blood,0x8102EA3,Fortify Sneak,0x3EB22,0.89,1.43,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Falmer Blood,0x8102EA3,Resist Poison,0x90041,0.157,5.96,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Falmer Blood,0x8102EA3,Magicka,0x3EB17,4.7,12.49,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Falmer Blood,0x8102EA3,Stamina,0x3EB16,4.7,12.03,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Falmer Ear,0x3AD5D,Fortify Lockpicking,0x3EB21,0.58,4.2,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Falmer Ear,0x3AD5D,Frenzy,0x73F29,0.62,3.64,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29
Falmer Ear,0x3AD5D,Resist Poison,0x90041,0.157,3.64,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Falmer Ear,0x3AD5D,Damage Health,0x3EB42,7.9,6.95,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Felsaad Tern Feathers,0x403CD8E,Fortify Light Armor,0x3EB1F,0.51,2.09,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Felsaad Tern Feathers,0x403CD8E,Health,0x3EB15,5.3,12.03,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Felsaad Tern Feathers,0x403CD8E,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Felsaad Tern Feathers,0x403CD8E,Resist Magic,0x39E51,1.24,0.63,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51
Fennel Seed Extract,0x85A97DE,Magicka Fortification,0x3EAF8,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Fennel Seed Extract,0x85A97DE,Stamina Fortification,0x3EAF9,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Fennel Seed Extract,0x85A97DE,Fortify Two-handed,0x3EB1A,0.325,2.8,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
Fennel Seed Extract,0x85A97DE,Poison Aversion,0x90042,0.39,3.35,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042
Fennel Seeds,0x1CCA117,Magicka Fortification,0x3EAF8,0.13,2.78,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Fennel Seeds,0x1CCA117,Stamina Fortification,0x3EAF9,0.13,2.78,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Fennel Seeds,0x1CCA117,Fortify Two-handed,0x3EB1A,0.325,1.68,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
Fennel Seeds,0x1CCA117,Poison Aversion,0x90042,0.39,1.17,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042
Fine-Cut Ash Salts,0x85A980E,Drain Strength,0x80476F6,0.67,3.85,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Fine-Cut Ash Salts,0x85A980E,Fortify Enchanting,0x3EB29,0.71,1.68,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Fine-Cut Ash Salts,0x85A980E,Fatigue,0x73F23,23.6,0,383,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchFatigue_CACO,0x73F23,0x73F23
Fine-Cut Ash Salts,0x85A980E,Resist Magic,0x39E51,1.24,0.95,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51
Fine-Cut Fire Salts,0x85A9807,Fire Aversion,0x73F2D,0.32,6.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Fine-Cut Fire Salts,0x85A9807,Resist Frost,0x3EAEB,0.365,2.75,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Fine-Cut Fire Salts,0x85A9807,Magicka Regeneration,0x3EB07,0.0252,5.53,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Fine-Cut Fire Salts,0x85A9807,Magicka,0x3EB17,4.7,10.64,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Fine-Cut Frost Salts,0x85A9808,Frost Aversion,0x73F2E,0.32,6.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFrost,0x73F2E,0x73F2E
Fine-Cut Frost Salts,0x85A9808,Resist Fire,0x3EAEA,0.365,2.75,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Fine-Cut Frost Salts,0x85A9808,Damage Health,0x3EB42,7.9,9.73,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Fine-Cut Frost Salts,0x85A9808,Magicka,0x3EB17,4.7,10.64,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Fine-Cut Void Salts,0x85A980A,Shock Aversion,0x73F2F,0.32,6.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessShock,0x73F2F,0x73F2F
Fine-Cut Void Salts,0x85A980A,Resist Shock,0x3EAEC,0.365,2.75,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
Fine-Cut Void Salts,0x85A980A,Silence,0x73F27,113,0,94,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchSilence_CACO,0x73F27,0x73F27
Fine-Cut Void Salts,0x85A980A,Magicka,0x3EB17,4.7,10.64,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Finely Ground Bone Meal,0x85A980C,Damage Stamina,0x3A2C6,4.6,12.21,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Finely Ground Bone Meal,0x85A980C,Fortify Conjuration,0x3EB25,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Finely Ground Bone Meal,0x85A980C,Resist Fire,0x3EAEA,0.365,1.98,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Finely Ground Bone Meal,0x85A980C,Night Eye,0x804C7FD,10.5,0,399,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Fire Petals,0xFE004829,Lingering Damage Health,0x10AA4A,12.4,0.44,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Fire Petals,0xFE004829,Resist Fire,0x3EAEA,0.365,2.31,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Fire Petals,0xFE004829,Resist Paralysis,0x806AE49,19,0,331,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Fire Petals,0xFE004829,Ravage Health,0x73F26,0.55,5.56,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Fire Petals,0x8A100B1,Lingering Damage Health,0x10AA4A,12.4,0.44,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Fire Petals,0x8A100B1,Resist Fire,0x3EAEA,0.365,2.31,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Fire Petals,0x8A100B1,Resist Paralysis,0x806AE49,19,0,331,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Fire Petals,0x8A100B1,Ravage Health,0x73F26,0.55,5.56,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Fire Salts,0x3AD5E,Fire Aversion,0x73F2D,0.32,6.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Fire Salts,0x3AD5E,Resist Frost,0x3EAEB,0.365,2.75,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Fire Salts,0x3AD5E,Magicka Regeneration,0x3EB07,0.0252,5.53,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Fire Salts,0x3AD5E,Magicka,0x3EB17,4.7,10.64,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Flame Skimmer,0x8660007,Frost Aversion,0x73F2E,0.32,5.79,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFrost,0x73F2E,0x73F2E
Flame Skimmer,0x8660007,Speed,0x80425F1,0.098,1.65,120,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Flame Skimmer,0x8660007,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD
Flame Skimmer,0x8660007,Damage Magicka Regen,0x73F2B,0.36,2.01,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Flame Stalk,0xFE00482A,Health,0x3EB15,5.3,11,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Flame Stalk,0xFE00482A,Resist Frost,0x3EAEB,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Flame Stalk,0xFE00482A,Fire Aversion,0x73F2D,0.32,4.45,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Flame Stalk,0xFE00482A,Invisibility,0x3EB3D,27,0,331,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Flame Stalk,0x6095E23,Health,0x3EB15,5.3,11.56,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Flame Stalk,0x6095E23,Resist Frost,0x3EAEB,0.365,2.42,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Flame Stalk,0x6095E23,Fire Aversion,0x73F2D,0.32,4.01,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Flame Stalk,0x6095E23,Invisibility,0x3EB3D,27,0,248,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Flax Seed Extract,0x85A97DC,Feather,0x3EB01,0.047,3.31,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Flax Seed Extract,0x85A97DC,Fortify Block,0x3EB1C,0.49,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Flax Seed Extract,0x85A97DC,Lingering Damage Health,0x10AA4A,12.4,0.4,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Flax Seed Extract,0x85A97DC,Magicka,0x3EB17,4.7,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Flax Seeds,0x1CCA118,Feather,0x3EB01,0.047,1.99,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Flax Seeds,0x1CCA118,Fortify Block,0x3EB1C,0.49,0.78,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Flax Seeds,0x1CCA118,Lingering Damage Health,0x10AA4A,12.4,0.14,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Flax Seeds,0x1CCA118,Magicka,0x3EB17,4.7,2.78,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Fly Amanita,0x4DA00,Stamina Regeneration,0x3EB08,0.0252,5.53,240,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Fly Amanita,0x4DA00,Resist Fire,0x3EAEA,0.365,1.76,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Fly Amanita,0x4DA00,Fortify Two-handed,0x3EB1A,0.325,2.24,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
Fly Amanita,0x4DA00,Frenzy,0x73F29,0.62,1.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29
Fox Fat,0x1CCA144,Fortify Lockpicking,0x3EB21,0.58,3.08,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Fox Fat,0x1CCA144,Fortify Speech,0xD6947,0.27,2.75,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Fox Fat,0x1CCA144,Fortify Pickpocket,0x3EB20,0.27,2.52,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Fox Fat,0x1CCA144,Lingering Damage Undead,0x10DE5E,12.8,0.16,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Foxglove Nectar,0x80D0413,Resist Poison,0x90041,0.157,2.98,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Foxglove Nectar,0x80D0413,Resist Disease,0x806AE45,0.015,100,833,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Foxglove Nectar,0x80D0413,Resist Paralysis,0x806AE49,19,0,248,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Foxglove Nectar,0x80D0413,Night Eye,0x804C7FD,10.5,0,333,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Frogspawn,0x816009F,Waterbreathing,0x3AC2D,7.7,0,831,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Frogspawn,0x816009F,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Frogspawn,0x816009F,Frost Aversion,0x73F2E,0.32,3.34,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFrost,0x73F2E,0x73F2E
Frogspawn,0x816009F,Fortify Pickpocket,0x3EB20,0.27,1.96,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Frost Mirriam,0x34D32,Resist Frost,0x3EAEB,0.365,1.21,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Frost Mirriam,0x34D32,Stamina Fortification,0x3EAF9,0.13,2.22,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Frost Mirriam,0x34D32,Magicka Fortification,0x3EAF8,0.13,2.22,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Frost Mirriam,0x34D32,Fire Aversion,0x73F2D,0.32,2.23,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Frost Mirriam Extract,0x85A97DA,Resist Frost,0x3EAEB,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Frost Mirriam Extract,0x85A97DA,Stamina Fortification,0x3EAF9,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Frost Mirriam Extract,0x85A97DA,Magicka Fortification,0x3EAF8,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Frost Mirriam Extract,0x85A97DA,Fire Aversion,0x73F2D,0.32,4.45,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Frost Salts,0x3AD5F,Frost Aversion,0x73F2E,0.32,6.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFrost,0x73F2E,0x73F2E
Frost Salts,0x3AD5F,Resist Fire,0x3EAEA,0.365,2.75,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Frost Salts,0x3AD5F,Damage Health,0x3EB42,7.9,9.73,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Frost Salts,0x3AD5F,Magicka,0x3EB17,4.7,10.64,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Frost Skimmer,0x8660006,Fire Aversion,0x73F2D,0.32,5.12,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Frost Skimmer,0x8660006,Resist Frost,0x3EAEB,0.365,2.31,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Frost Skimmer,0x8660006,Stamina,0x3EB16,4.7,6.94,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Frost Skimmer,0x8660006,Waterwalking,0x40390E1,9.4,0,399,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Fungus Stalk,0xFE00482B,Magicka,0x3EB17,4.7,10.2,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Fungus Stalk,0xFE00482B,Health Fortification,0x3EAF3,0.13,5.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3
Fungus Stalk,0xFE00482B,Stamina Fortification,0x3EAF9,0.13,5.3,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Fungus Stalk,0xFE00482B,Waterwalking,0x40390E1,9.4,0,665,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Garlic,0x34D22,Resist Disease,0x806AE45,0.015,100,1332,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Garlic,0x34D22,Stamina Regeneration,0x3EB08,0.0252,4.15,180,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Garlic,0x34D22,Health Regeneration,0x3EB06,0.0252,2.77,180,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Garlic,0x34D22,Magicka Regeneration,0x3EB07,0.0252,2.77,180,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Garlic Extract,0x85A97D9,Resist Disease,0x806AE45,0.015,100,1665,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Garlic Extract,0x85A97D9,Stamina Regeneration,0x3EB08,0.0252,5.53,240,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Garlic Extract,0x85A97D9,Health Regeneration,0x3EB06,0.0252,5.53,240,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Garlic Extract,0x85A97D9,Magicka Regeneration,0x3EB07,0.0252,5.53,240,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Ghostfish,0x83353AF,Resist Poison,0x90041,0.157,4.97,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Ghostfish,0x83353AF,Speed,0x80425F1,0.098,1.75,120,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Ghostfish,0x83353AF,Etherealize,0x80425EF,174,0,53,0,1,1,0,1,0,0,1,MagicAlchDurationBased;MagicAlchBeneficial;MagicAlchEtherealize_CACO,0x80425EF,0x80425EF
Ghostfish,0x83353AF,Shock Aversion,0x73F2F,0.32,3.34,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessShock,0x73F2F,0x73F2F
